Sector,CEO_Gender,Size,Security_Invest,Security_Breach_Att,Succ_Sec_Breaches,Sec_Rating,CEO_Sec_Exp,LOT_in_Business,Stock_Market
Health Care,Female,Medium,21,76,19,Medium,Medium,18,Yes
Banking,Female,Medium,20,29,8,Medium,Medium,3,Yes
Hospitality,Male,Medium,17,19,4,High,High,3,Yes
Banking,Male,Large,101,31,11,High,High,3,No
Banking,Female,Medium,27,22,3,High,Medium,1,No
Hospitality,Male,Medium,16,36,19,Low,Low,6,Yes
Health Care,Female,Small,22,18,4,Medium,High,4,Yes
Hospitality,Female,Large,141,24,10,Medium,Low,6,Yes
Hospitality,Male,Small,19,44,13,High,High,5,Yes
Banking,Male,Large,92,30,15,Low,Medium,6,Yes
Banking,Male,Small,26,18,1,High,High,3,No
Banking,Male,Small,31,43,13,Medium,Medium,14,No
Banking,Male,Small,34,29,11,Medium,Medium,7,Yes
Banking,Female,Large,67,17,1,Medium,Medium,2,No
Banking,Male,Small,13,115,31,High,High,19,Yes
Health Care,Male,Small,32,36,8,Medium,Low,1,Yes
Banking,Male,Small,24,35,4,High,High,11,Yes
Hospitality,Male,Small,17,52,16,Medium,Low,10,Yes
Hospitality,Male,Small,68,21,5,Medium,High,1,Yes
Hospitality,Male,Medium,58,58,26,Low,Low,19,Yes
Hospitality,Male,Small,20,37,10,High,Low,4,Yes
Banking,Male,Medium,40,34,12,Medium,High,11,Yes
Banking,Male,Small,94,34,5,High,High,3,No
Health Care,Male,Medium,24,55,22,Medium,High,6,No
Health Care,Male,Medium,111,101,35,Medium,High,25,Yes
Banking,Male,Small,40,49,19,Medium,Low,8,Yes
Banking,Female,Medium,40,55,12,Medium,Low,3,Yes
Health Care,Female,Small,114,37,10,High,Low,5,Yes
Hospitality,Male,Small,22,49,10,High,Low,10,No
Hospitality,Male,Medium,26,19,10,Low,Low,5,Yes
Hospitality,Female,Medium,29,59,20,High,High,20,Yes
Banking,Female,Medium,60,72,21,Medium,Low,17,Yes
Hospitality,Female,Small,22,101,27,High,Low,2,Yes
Hospitality,Male,Small,14,58,24,Low,Medium,13,Yes
Banking,Male,Small,37,77,29,Low,Low,23,Yes
Hospitality,Male,Medium,23,20,9,Medium,Medium,4,Yes
Health Care,Female,Medium,15,58,25,Medium,Low,3,No
Hospitality,Male,Small,17,25,12,High,High,1,No
Banking,Male,Large,136,19,9,Low,Low,1,Yes
Hospitality,Male,Small,82,99,40,Low,High,25,Yes
Health Care,Male,Large,97,62,27,Low,Medium,4,Yes
Health Care,Male,Small,21,23,10,Low,Low,4,No
Hospitality,Male,Large,65,25,12,Medium,Low,3,Yes
Banking,Male,Medium,22,13,4,Medium,High,2,Yes
Health Care,Male,Large,162,70,18,Medium,High,6,No
Health Care,Male,Small,39,36,18,Low,Low,11,Yes
Banking,Male,Medium,18,64,29,Low,Low,7,Yes
Hospitality,Male,Medium,30,12,8,Low,Medium,1,Yes
Banking,Male,Large,78,77,19,High,Medium,14,Yes
Health Care,Male,Large,129,71,19,High,High,22,Yes
Banking,Male,Small,75,32,8,High,Medium,5,Yes
Hospitality,Male,Medium,20,17,5,High,Low,4,Yes
Health Care,Male,Medium,74,22,2,High,High,3,Yes
Health Care,Male,Small,13,24,9,Medium,Medium,3,No
Health Care,Male,Small,18,29,9,Medium,Medium,9,Yes
Health Care,Male,Large,31,53,14,High,Medium,12,Yes
Banking,Male,Medium,17,44,11,Medium,Low,4,Yes
Hospitality,Male,Small,12,17,10,Medium,Low,4,Yes
Hospitality,Female,Small,15,29,10,Medium,Low,5,Yes
Health Care,Male,Small,64,12,5,High,High,2,Yes
Banking,Male,Medium,26,90,22,High,High,21,No
Health Care,Male,Medium,36,34,17,Low,Low,10,Yes
Hospitality,Female,Medium,37,20,0,High,Medium,5,Yes
Health Care,Male,Small,145,41,9,High,Medium,2,Yes
Banking,Male,Small,23,55,22,Low,Low,16,Yes
Banking,Male,Small,19,23,4,High,Medium,6,Yes
Health Care,Male,Large,236,55,16,High,High,13,No
Banking,Female,Small,34,27,7,Low,Low,1,Yes
Health Care,Male,Large,51,27,8,High,High,3,Yes
Banking,Female,Medium,26,33,12,Medium,Medium,8,Yes
Hospitality,Male,Medium,18,30,11,High,Low,6,No
Hospitality,Male,Small,32,60,8,High,High,3,No
Hospitality,Male,Medium,57,23,9,Medium,Low,2,Yes
Health Care,Male,Large,70,22,8,Medium,High,3,Yes
Hospitality,Male,Small,65,52,12,High,Low,11,No
Banking,Male,Small,28,13,7,High,High,2,No
Banking,Male,Medium,29,32,8,Low,High,8,Yes
Hospitality,Female,Small,19,23,6,High,Low,5,Yes
Hospitality,Male,Medium,24,54,27,Low,Medium,12,Yes
Health Care,Male,Small,21,25,3,Medium,Medium,2,Yes
Hospitality,Male,Medium,172,35,10,High,Medium,3,No
Hospitality,Male,Medium,30,27,7,High,Low,5,No
Hospitality,Male,Small,30,14,0,High,High,2,No
Banking,Male,Medium,26,22,13,Low,High,5,Yes
Hospitality,Female,Medium,20,52,20,Low,Low,5,Yes
Health Care,Male,Small,37,70,22,High,Medium,25,Yes
Health Care,Male,Medium,41,40,19,Low,Medium,8,No
Banking,Male,Medium,17,13,6,Low,High,1,Yes
Hospitality,Female,Small,65,23,8,High,Low,5,No
Health Care,Male,Large,74,51,20,Medium,Low,17,Yes
Hospitality,Male,Medium,28,107,31,Medium,Low,17,Yes
Banking,Female,Small,49,70,26,Low,High,25,No
Banking,Female,Large,37,54,13,High,Medium,18,No
Hospitality,Male,Small,28,18,1,High,Low,2,No
Health Care,Female,Medium,41,18,13,Low,Medium,1,Yes
Health Care,Male,Small,49,72,22,Medium,Low,8,No
Banking,Male,Large,58,36,16,Low,Low,10,Yes
Banking,Male,Large,150,31,9,High,Medium,2,Yes
Health Care,Female,Medium,54,28,17,Medium,Low,2,No
Health Care,Male,Small,48,80,23,High,Medium,25,Yes
Hospitality,Male,Small,98,71,22,Medium,Medium,24,Yes
Hospitality,Female,Medium,76,14,6,Medium,Medium,2,Yes
Banking,Male,Small,22,17,6,High,Low,3,Yes
Health Care,Female,Medium,49,58,22,Medium,Medium,18,No
Health Care,Male,Medium,81,21,2,High,Low,5,No
Banking,Male,Large,76,137,54,Medium,Medium,13,Yes
Health Care,Male,Small,40,28,8,Low,Low,5,Yes
Banking,Female,Small,16,46,18,Medium,Medium,11,No
Banking,Male,Large,135,33,8,Medium,Medium,5,Yes
Banking,Male,Large,118,57,21,Medium,Medium,19,Yes
Banking,Male,Medium,87,26,5,High,Medium,4,Yes
Hospitality,Male,Small,42,22,3,Medium,Medium,6,Yes
Hospitality,Male,Medium,83,74,11,High,Low,6,Yes
Hospitality,Male,Large,41,39,16,Medium,Medium,9,Yes
Hospitality,Male,Small,54,14,4,Low,High,3,Yes
Banking,Female,Medium,114,43,19,Low,Low,9,Yes
Banking,Male,Medium,70,13,8,High,Low,2,Yes
Hospitality,Male,Medium,46,75,35,Low,Low,18,No
Hospitality,Female,Large,193,57,16,Low,Medium,2,Yes
Banking,Female,Medium,18,81,32,Low,Low,15,Yes
Health Care,Male,Medium,16,40,8,Medium,High,10,Yes
Health Care,Female,Medium,124,35,9,Medium,Medium,4,Yes
Health Care,Male,Small,40,19,7,Low,Low,4,No
Hospitality,Male,Medium,19,70,32,Medium,High,25,Yes
Banking,Male,Large,55,37,15,Medium,Low,2,Yes
Health Care,Male,Large,116,52,14,High,Low,11,Yes
Banking,Female,Medium,60,47,13,High,Low,2,Yes
Hospitality,Male,Small,16,91,24,High,Low,19,Yes
Banking,Male,Large,69,40,8,Medium,High,11,Yes
Health Care,Male,Medium,69,67,25,Low,Low,22,Yes
Banking,Male,Large,242,58,15,High,High,17,Yes
Health Care,Male,Small,36,40,14,Medium,High,7,No
Health Care,Male,Medium,48,12,5,Medium,Low,2,Yes
Hospitality,Male,Small,27,25,11,High,Medium,3,Yes
Health Care,Female,Large,78,12,0,High,Medium,2,No
Hospitality,Male,Large,36,20,3,High,High,2,Yes
Health Care,Male,Medium,29,23,6,High,Low,6,Yes
Hospitality,Male,Small,29,61,10,High,Low,17,Yes
Health Care,Male,Small,20,15,0,High,High,1,Yes
Hospitality,Female,Medium,30,24,12,Medium,Low,3,Yes
Health Care,Female,Medium,130,74,17,High,Low,8,No
Hospitality,Male,Medium,15,55,12,High,Medium,17,Yes
Hospitality,Male,Small,21,33,15,Low,Low,3,Yes
Health Care,Male,Medium,44,34,6,Medium,Medium,4,Yes
Health Care,Male,Small,20,47,20,Low,High,4,Yes
Hospitality,Male,Medium,52,20,3,High,Medium,3,No
Banking,Female,Medium,27,32,12,Medium,Medium,10,Yes
Hospitality,Female,Large,93,82,30,Low,Low,9,Yes
Health Care,Male,Medium,77,51,15,Medium,High,15,Yes
Health Care,Female,Medium,50,60,13,High,High,20,Yes
Health Care,Female,Small,13,91,30,Medium,Low,19,No
Banking,Female,Large,129,27,12,Medium,Low,7,Yes
Hospitality,Female,Small,17,23,5,Medium,High,2,Yes
Hospitality,Male,Small,37,35,24,Low,Medium,3,No
Health Care,Male,Large,95,46,22,Low,Medium,8,No
Banking,Female,Medium,68,59,19,Medium,Medium,21,No
Health Care,Female,Medium,38,27,11,Medium,Low,7,No
Hospitality,Female,Small,23,94,35,Medium,Low,22,Yes
Banking,Male,Large,75,26,8,Medium,High,3,No
Banking,Male,Small,31,26,15,Low,Medium,1,No
Banking,Male,Small,55,47,8,High,Medium,13,Yes
Hospitality,Male,Small,17,70,26,Medium,Low,17,Yes
Banking,Male,Small,58,24,10,Low,Low,5,Yes
Banking,Male,Large,58,13,6,Low,Low,1,Yes
Health Care,Male,Medium,59,97,44,Low,Low,1,Yes
Banking,Male,Medium,28,12,5,Low,Medium,1,Yes
Banking,Male,Large,107,79,33,Medium,Medium,5,No
Hospitality,Male,Small,52,53,11,High,Low,3,Yes
Hospitality,Male,Small,32,38,14,Low,High,5,No
Health Care,Male,Medium,47,35,11,Medium,Medium,6,No
Hospitality,Female,Medium,55,19,8,High,High,5,Yes
Health Care,Male,Medium,53,42,14,Medium,Low,8,Yes
Hospitality,Male,Small,44,54,13,High,Low,10,Yes
Banking,Female,Medium,77,39,15,Low,Medium,5,No
Banking,Male,Small,18,19,7,Low,Low,4,No
Hospitality,Male,Small,18,28,13,Medium,Low,4,No
Hospitality,Male,Small,100,21,9,Low,Low,1,No
Health Care,Female,Small,59,32,8,High,Low,4,Yes
Hospitality,Male,Medium,44,38,15,Low,Medium,2,Yes
Hospitality,Female,Small,12,32,13,Medium,High,3,Yes
Banking,Female,Large,150,36,16,Medium,Low,11,Yes
Banking,Male,Large,117,69,28,Low,Low,25,Yes
Hospitality,Male,Medium,117,61,12,High,High,21,No
Hospitality,Male,Large,30,42,12,Medium,Low,14,Yes
Hospitality,Male,Large,31,43,13,High,Medium,11,Yes
Banking,Male,Medium,39,72,15,High,High,24,No
Hospitality,Female,Medium,78,37,11,Medium,Low,12,Yes
Health Care,Male,Large,326,23,5,Medium,Low,6,Yes
Banking,Male,Medium,28,34,20,Low,High,8,No
Hospitality,Female,Small,12,56,23,Low,Low,3,Yes
Health Care,Male,Medium,22,88,44,Low,Low,1,Yes
Banking,Male,Small,64,17,4,High,Medium,4,No
Hospitality,Female,Medium,36,46,14,Medium,Low,5,Yes
Banking,Male,Small,59,44,22,Low,High,11,No
Hospitality,Male,Small,26,61,27,Low,Low,16,No
Banking,Female,Small,13,80,32,Medium,Medium,25,Yes
Health Care,Male,Large,90,55,24,Low,Medium,4,Yes
Health Care,Male,Small,26,79,26,Medium,Medium,25,No
Health Care,Male,Small,28,42,17,Low,Medium,13,No
Health Care,Male,Small,86,32,18,Low,High,1,No
Hospitality,Male,Medium,35,37,10,High,High,8,Yes
Hospitality,Male,Large,129,18,2,High,Low,4,Yes
Health Care,Female,Small,13,18,1,Medium,Medium,1,Yes
Health Care,Male,Small,28,41,10,High,Low,7,Yes
Hospitality,Female,Medium,44,32,11,Low,Medium,8,No
Health Care,Male,Medium,19,50,7,High,Low,3,Yes
Hospitality,Female,Small,20,92,44,Low,High,23,Yes
Hospitality,Male,Small,45,39,6,High,Low,8,Yes
Hospitality,Male,Medium,22,12,0,High,High,2,Yes
Banking,Male,Small,15,47,11,High,Low,11,Yes
Banking,Female,Large,52,30,6,High,High,6,Yes
Banking,Female,Small,60,41,11,Medium,Medium,6,Yes
Hospitality,Male,Small,47,49,22,Low,High,15,No
Hospitality,Male,Large,123,25,7,Medium,Medium,2,Yes
Hospitality,Male,Large,54,34,18,Medium,High,6,No
Health Care,Female,Small,14,50,21,Low,High,13,Yes
Hospitality,Female,Large,32,31,7,Medium,High,9,Yes
Hospitality,Female,Medium,44,19,5,High,Low,1,Yes
Banking,Female,Small,42,51,24,Low,Medium,13,No
Banking,Female,Medium,31,106,36,Medium,Low,24,No
Health Care,Male,Small,30,41,5,High,Low,10,Yes
Hospitality,Female,Small,20,64,33,Low,High,17,Yes
Health Care,Male,Small,23,29,6,Medium,Low,4,Yes
Banking,Female,Medium,58,20,7,High,Medium,4,No
Hospitality,Male,Large,109,20,8,High,Low,4,No
Banking,Male,Medium,16,54,17,Medium,Low,11,Yes
Banking,Male,Medium,109,75,28,Medium,Low,23,Yes
Banking,Male,Medium,25,85,41,Low,Low,18,Yes
Banking,Male,Medium,92,47,17,Low,Low,2,No
Banking,Male,Large,74,32,15,Medium,Medium,8,Yes
Banking,Male,Small,29,71,18,High,Low,25,Yes
Health Care,Male,Medium,35,20,0,High,High,3,Yes
Banking,Male,Medium,98,30,8,High,High,9,Yes
Banking,Male,Medium,23,77,25,Medium,Low,19,No
Banking,Female,Small,35,56,26,Low,Low,19,Yes
Hospitality,Female,Small,21,47,14,Medium,Low,4,Yes
Banking,Male,Medium,95,17,4,Medium,High,1,No
Health Care,Female,Large,41,34,8,Medium,Medium,9,Yes
Health Care,Female,Medium,52,77,19,High,Medium,24,Yes
Banking,Male,Large,64,35,10,High,High,6,No
Hospitality,Male,Small,39,37,9,High,High,5,Yes
Banking,Male,Medium,21,53,17,Medium,High,16,Yes
Hospitality,Male,Medium,31,80,20,High,High,5,Yes
Hospitality,Female,Medium,19,40,21,Low,High,10,No
Banking,Male,Large,246,43,7,High,High,4,Yes
Banking,Male,Large,45,17,3,Low,Medium,4,No
Hospitality,Female,Medium,177,34,11,Low,High,2,Yes
Hospitality,Male,Medium,33,21,4,Low,High,1,Yes
Banking,Male,Large,34,67,27,Low,Medium,18,No
Health Care,Male,Medium,16,18,7,High,Medium,2,Yes
Hospitality,Male,Large,87,21,2,Medium,High,1,Yes
Health Care,Male,Large,89,64,15,High,Medium,7,Yes
Banking,Male,Medium,39,31,15,Low,High,7,Yes
Health Care,Male,Large,34,26,11,Low,Low,7,Yes
Health Care,Male,Medium,28,41,16,Medium,High,6,Yes
Banking,Male,Small,23,22,5,Medium,Low,2,Yes
Health Care,Male,Medium,55,17,4,Medium,Low,1,Yes
Hospitality,Male,Small,25,32,10,Medium,High,1,Yes
Health Care,Female,Medium,43,76,20,High,Low,23,No
Banking,Male,Large,51,39,21,Medium,High,7,Yes
Hospitality,Male,Small,44,58,20,Medium,Low,5,Yes
Hospitality,Male,Small,13,20,6,Medium,High,5,Yes
Health Care,Male,Medium,160,34,5,High,Low,9,Yes
Banking,Male,Small,37,51,17,High,Low,4,Yes
Health Care,Male,Medium,20,63,20,Medium,High,13,Yes
Health Care,Female,Medium,56,17,5,Low,Low,3,Yes
Banking,Male,Small,50,19,6,Medium,High,4,Yes
Health Care,Male,Small,50,88,27,High,High,22,No
Health Care,Male,Large,49,26,10,Low,Low,3,Yes
Banking,Female,Small,91,59,14,High,Medium,9,No
Hospitality,Male,Medium,16,54,11,Medium,Low,4,Yes
Hospitality,Male,Large,59,23,10,Medium,Low,6,Yes
Banking,Male,Large,36,61,14,High,Medium,1,Yes
Banking,Male,Small,24,30,13,Medium,Medium,2,Yes
Banking,Male,Medium,17,36,10,High,High,1,Yes
Banking,Female,Large,94,59,21,Medium,Low,15,No
Hospitality,Male,Medium,17,74,31,Low,Low,25,Yes
Banking,Male,Large,89,23,5,High,Medium,1,Yes
Health Care,Female,Medium,24,20,0,High,Low,1,Yes
Health Care,Male,Small,16,64,16,High,High,7,Yes
Banking,Male,Medium,29,34,16,Low,Medium,6,Yes
Hospitality,Male,Medium,48,29,10,Medium,High,9,Yes
Hospitality,Male,Medium,43,51,17,Medium,Medium,11,Yes
Health Care,Male,Small,40,40,12,Medium,Medium,13,No
Banking,Male,Small,74,55,24,Low,High,2,Yes
Banking,Female,Large,44,19,5,Low,High,1,No
Health Care,Female,Small,25,103,24,High,High,18,Yes
Health Care,Female,Small,19,22,11,High,Low,6,Yes
Health Care,Male,Large,85,80,20,High,Medium,25,Yes
Health Care,Male,Medium,26,28,8,High,Medium,7,Yes
Banking,Male,Small,32,37,12,Medium,Medium,6,Yes
Hospitality,Male,Medium,71,37,9,High,Low,8,Yes
Banking,Female,Medium,41,24,6,High,High,2,Yes
Banking,Male,Medium,74,21,4,High,Low,3,Yes
Health Care,Female,Large,89,55,26,Low,Low,19,No
Banking,Male,Small,63,13,3,Low,Low,2,Yes
Hospitality,Male,Medium,102,43,6,High,Low,3,Yes
Health Care,Male,Small,29,40,10,High,Low,6,No
Banking,Male,Medium,66,51,16,High,High,9,Yes
Health Care,Female,Large,69,11,0,High,High,1,Yes
Health Care,Female,Small,42,20,9,Medium,Medium,5,Yes
Hospitality,Male,Medium,16,19,6,High,Low,5,Yes
Banking,Male,Small,97,60,19,High,High,17,Yes
Banking,Male,Small,68,54,19,High,Low,15,Yes
Hospitality,Male,Medium,88,56,15,High,Low,19,Yes
Banking,Male,Medium,26,50,22,Low,Low,15,Yes
Banking,Male,Small,20,50,7,High,Medium,13,Yes
Health Care,Male,Large,62,63,24,Medium,High,16,Yes
Banking,Male,Small,65,36,12,High,High,2,Yes
Health Care,Female,Small,60,32,10,Medium,Medium,4,Yes
Banking,Male,Small,20,32,12,Medium,Medium,10,Yes
Hospitality,Male,Small,31,72,14,High,Low,21,Yes
Health Care,Male,Small,28,30,11,Low,Medium,9,No
Banking,Male,Large,95,24,6,Low,High,2,Yes
Banking,Male,Medium,23,74,19,High,Medium,24,Yes
Hospitality,Male,Medium,18,42,13,Medium,Low,12,Yes
Health Care,Female,Large,31,44,19,Medium,Low,11,Yes
Health Care,Female,Medium,31,44,11,High,Medium,12,No
Banking,Female,Small,85,56,20,Medium,Medium,9,No
Banking,Male,Small,40,13,5,Low,Medium,1,No
Health Care,Male,Small,46,16,10,Medium,High,3,Yes
Health Care,Male,Medium,109,96,47,Low,Medium,25,Yes
Hospitality,Male,Small,25,18,5,Medium,Medium,3,Yes
Health Care,Male,Medium,36,37,17,Low,High,12,No
Hospitality,Male,Medium,30,26,10,High,High,5,Yes
Hospitality,Male,Large,42,82,25,Medium,Low,20,No
Banking,Male,Medium,62,32,15,Low,Medium,7,Yes
Hospitality,Female,Small,71,36,11,Medium,High,8,No
Hospitality,Male,Small,54,15,9,Medium,Low,3,Yes
Banking,Female,Medium,17,28,11,Medium,High,1,Yes
Hospitality,Male,Small,20,43,9,Medium,Low,12,Yes
Health Care,Male,Small,34,29,6,High,High,1,No
Health Care,Male,Medium,28,42,18,Medium,Low,11,No
Hospitality,Male,Small,16,35,14,Medium,High,7,No
Health Care,Male,Large,78,55,10,High,Low,14,Yes
Banking,Male,Small,30,15,2,Medium,Medium,2,Yes
Hospitality,Male,Large,107,29,13,Low,Low,7,No
Health Care,Male,Large,450,40,17,Low,Low,8,Yes
Hospitality,Male,Small,38,35,7,High,High,1,Yes
Banking,Male,Medium,27,83,19,High,Low,11,No
Banking,Male,Medium,117,28,10,Low,Medium,4,Yes
Health Care,Female,Medium,43,13,11,Medium,Medium,2,Yes
Hospitality,Male,Medium,49,63,27,Low,Low,4,Yes
Health Care,Male,Medium,29,17,2,High,Low,1,Yes
Hospitality,Female,Medium,35,53,25,Low,Low,18,Yes
Health Care,Female,Small,25,73,32,Low,Medium,5,Yes
Health Care,Male,Large,202,16,1,High,High,2,Yes
Hospitality,Male,Small,53,30,9,Medium,High,3,No
Hospitality,Male,Small,14,36,16,Low,High,11,No
Hospitality,Male,Small,21,58,15,High,Medium,13,No
Health Care,Male,Large,33,65,17,High,High,1,Yes
Hospitality,Male,Medium,39,72,14,High,Low,1,Yes
Hospitality,Female,Large,50,59,16,High,Medium,20,Yes
Banking,Male,Large,34,38,15,Medium,Medium,4,Yes
Health Care,Female,Large,122,28,9,Low,Low,2,Yes
Banking,Female,Medium,18,36,13,Low,High,2,Yes
Hospitality,Male,Small,19,28,9,Medium,Low,6,Yes
Hospitality,Male,Small,48,44,20,Low,High,12,Yes
Hospitality,Male,Medium,38,28,10,Medium,Medium,6,Yes
Health Care,Female,Medium,70,31,13,Low,Low,1,No
Banking,Male,Medium,32,46,11,Medium,Low,6,Yes
Hospitality,Male,Medium,70,18,11,Low,Low,3,No
Health Care,Male,Medium,40,44,12,Medium,High,10,Yes
Health Care,Female,Small,14,24,10,High,Medium,6,Yes
Banking,Female,Small,27,69,27,Medium,Medium,25,No
Health Care,Male,Large,80,41,11,Medium,Low,8,Yes
Hospitality,Male,Small,35,57,15,High,Medium,9,Yes
Health Care,Male,Medium,101,57,18,High,Low,6,Yes
Hospitality,Male,Medium,22,29,11,Medium,High,3,Yes
Hospitality,Female,Large,88,51,12,Medium,Low,8,Yes
Health Care,Female,Large,117,24,8,Medium,Medium,4,Yes
Health Care,Female,Medium,87,65,31,Low,High,11,Yes
Hospitality,Male,Medium,39,36,21,Low,Medium,3,Yes
Banking,Male,Small,18,22,7,Medium,Medium,4,Yes
Hospitality,Male,Medium,70,40,9,Medium,High,8,No
Hospitality,Male,Large,177,27,18,Low,Low,8,Yes
Banking,Male,Medium,19,31,10,Medium,Medium,9,Yes
Banking,Male,Medium,24,75,38,Low,High,10,Yes
Health Care,Male,Small,63,17,3,High,Medium,4,No
Banking,Male,Large,71,55,26,Low,Low,18,No
Health Care,Male,Small,16,11,2,Low,Low,1,Yes
Banking,Male,Large,94,29,8,Medium,High,2,Yes
Hospitality,Male,Medium,35,11,9,Medium,Medium,1,No
Banking,Male,Medium,127,29,12,Medium,Low,9,Yes
Banking,Male,Small,18,54,18,Medium,Low,3,No
Health Care,Male,Small,23,42,17,Medium,Low,2,No
Health Care,Male,Large,41,28,4,High,Low,6,Yes
Banking,Female,Large,33,28,12,Low,Medium,8,No
Hospitality,Female,Medium,26,44,15,Medium,Low,8,Yes
Hospitality,Male,Medium,71,56,11,High,High,7,No
Health Care,Male,Medium,25,124,53,Low,High,25,Yes
Health Care,Male,Medium,54,49,11,Medium,Medium,16,Yes
Hospitality,Female,Medium,39,28,9,Low,High,3,No
Health Care,Male,Small,30,45,25,Low,Medium,12,Yes
Health Care,Male,Large,125,27,6,Low,Medium,7,No
Banking,Male,Medium,46,34,15,Low,Low,1,No
Hospitality,Male,Small,16,32,14,Low,Low,1,Yes
Health Care,Female,Large,45,89,30,Medium,Low,13,Yes
Health Care,Female,Medium,41,25,13,Low,Low,7,Yes
Hospitality,Female,Small,58,28,6,High,High,7,Yes
Hospitality,Male,Small,16,43,13,High,Low,4,Yes
Hospitality,Male,Medium,19,69,25,Medium,Low,22,Yes
Hospitality,Male,Large,75,41,6,High,High,10,No
Hospitality,Male,Large,43,76,22,High,High,22,No
Hospitality,Male,Medium,183,17,3,High,Medium,1,Yes
Health Care,Male,Small,12,27,6,Low,Low,8,No
Health Care,Male,Small,26,43,12,High,High,9,No
Banking,Male,Medium,21,15,2,High,Low,2,Yes
Hospitality,Male,Large,101,69,35,Low,Medium,4,Yes
Hospitality,Male,Large,92,29,10,High,Medium,2,Yes
Health Care,Female,Small,53,97,21,High,Medium,25,Yes
Banking,Male,Large,81,70,27,Medium,High,7,Yes
Hospitality,Female,Medium,22,17,3,Medium,Low,4,Yes
Health Care,Male,Small,13,31,8,Low,High,9,No
Hospitality,Female,Medium,57,54,22,Low,Medium,9,Yes
Health Care,Male,Large,66,49,18,Low,Medium,4,No
Health Care,Male,Small,18,69,24,Medium,High,25,Yes
Banking,Male,Large,48,85,35,Medium,Medium,14,Yes
Banking,Female,Small,16,28,7,High,High,5,Yes
Health Care,Male,Small,20,38,14,Medium,Low,9,No
Health Care,Male,Small,51,63,25,Low,High,10,Yes
Banking,Female,Large,90,17,6,Low,High,2,Yes
Banking,Male,Medium,157,62,17,High,High,17,No
Banking,Male,Large,76,48,16,Medium,High,14,Yes
Health Care,Male,Medium,39,38,7,High,Low,12,No
Banking,Male,Medium,22,21,12,Low,Medium,3,Yes
Hospitality,Male,Large,85,14,5,Medium,High,2,No
Health Care,Male,Medium,46,23,14,Medium,Medium,2,Yes
Banking,Female,Large,44,20,10,Low,Medium,1,Yes
Hospitality,Male,Small,14,73,14,High,Low,23,Yes
Banking,Male,Medium,30,49,17,Medium,Medium,16,Yes
Health Care,Male,Medium,21,11,0,Medium,Medium,1,No
Banking,Female,Large,73,33,14,High,High,10,Yes
Health Care,Male,Small,30,16,2,Medium,Medium,3,No
Health Care,Female,Medium,46,14,9,Low,Low,1,Yes
Banking,Male,Medium,45,14,6,High,Medium,3,Yes
Banking,Female,Medium,52,20,6,Low,High,5,Yes
Hospitality,Male,Small,18,19,5,High,Medium,1,Yes
Banking,Male,Small,44,20,5,High,High,4,Yes
Health Care,Male,Large,76,36,18,Low,Medium,10,No
Health Care,Male,Large,65,21,7,Medium,High,3,Yes
Hospitality,Male,Medium,49,22,7,Low,High,6,Yes
Hospitality,Female,Large,73,55,20,Medium,High,18,No
Hospitality,Female,Small,30,31,9,High,High,1,Yes
Health Care,Female,Medium,16,45,17,Low,Low,13,Yes
Hospitality,Female,Large,131,20,2,Low,High,4,No
Banking,Male,Large,64,27,11,Medium,Medium,7,Yes
Banking,Male,Medium,39,77,28,Medium,Low,3,No
Hospitality,Female,Large,60,26,7,High,Low,7,Yes
Hospitality,Male,Medium,41,69,21,High,Medium,11,Yes
Hospitality,Male,Large,33,13,5,High,High,2,No
Banking,Male,Medium,31,48,15,High,Medium,4,No
Health Care,Male,Large,99,35,18,Low,Medium,7,Yes
Banking,Male,Small,81,33,11,Medium,Low,5,Yes
Banking,Male,Medium,77,18,2,Medium,Medium,3,Yes
Hospitality,Male,Medium,122,53,17,High,Low,5,No
