Sector,CEO_Gender,Size,Security_Invest,Security_Breach_Att,Succ_Sec_Breaches,Sec_Rating,CEO_Sec_Exp,LOT_in_Business,Stock_Market
Health Care,Female,Large,62,35,13,Low,Low,8,Yes
Hospitality,Male,Large,188,65,22,High,Low,14,Yes
Hospitality,Male,Large,84,72,30,Low,High,2,No
Banking,Male,Small,33,14,1,Medium,High,1,No
Hospitality,Male,Small,124,233,89,Low,High,18,Yes
Hospitality,Male,Medium,299,107,69,Low,Medium,5,Yes
Banking,Male,Small,17,10,2,Medium,High,14,Yes
Health Care,Female,Medium,47,25,7,Medium,Low,23,Yes
Hospitality,Male,Medium,65,67,26,High,High,8,Yes
Health Care,Male,Small,31,38,18,Low,High,1,Yes
Banking,Female,Large,22,16,2,Medium,High,15,No
Hospitality,Male,Medium,147,201,94,Medium,Medium,3,Yes
Hospitality,Male,Large,183,30,17,High,High,6,Yes
Hospitality,Female,Small,120,144,69,High,Medium,7,Yes
Health Care,Male,Large,62,47,18,Low,Low,19,Yes
Banking,Female,Small,39,20,3,Low,High,22,No
Hospitality,Female,Small,47,249,130,High,High,1,Yes
Hospitality,Male,Large,132,66,21,Low,Low,14,Yes
Hospitality,Male,Medium,233,196,90,High,Low,2,Yes
Health Care,Male,Small,33,30,6,Low,High,10,Yes
Banking,Male,Small,44,14,2,High,Medium,16,Yes
Banking,Male,Small,32,8,1,High,High,19,Yes
Banking,Male,Small,50,14,2,High,Low,1,Yes
Health Care,Female,Medium,77,42,10,Low,Low,21,No
Hospitality,Male,Large,154,64,35,High,High,12,No
Health Care,Male,Small,28,16,5,Low,Low,12,Yes
Hospitality,Male,Small,39,126,74,High,Medium,4,Yes
Banking,Male,Medium,18,5,0,Low,Low,12,Yes
Hospitality,Male,Small,70,186,102,Medium,Medium,20,No
Hospitality,Male,Medium,53,249,151,Low,Medium,21,Yes
Hospitality,Male,Small,85,306,165,Low,Medium,15,Yes
Health Care,Male,Large,43,54,18,Medium,Medium,10,Yes
Banking,Female,Small,44,9,2,High,High,25,Yes
Banking,Male,Small,17,10,1,Low,Medium,4,No
Banking,Male,Medium,12,15,1,Low,Low,24,Yes
Health Care,Male,Large,60,32,13,High,Medium,16,Yes
Health Care,Male,Small,28,43,17,Low,High,5,Yes
Health Care,Male,Small,35,25,11,Medium,Medium,13,Yes
Hospitality,Male,Large,175,31,14,Medium,Low,13,Yes
Banking,Female,Medium,23,8,1,High,High,20,No
Hospitality,Male,Medium,212,119,67,High,Medium,15,Yes
Health Care,Male,Small,30,28,8,Low,Medium,12,No
Health Care,Male,Large,53,50,21,High,Medium,7,No
Hospitality,Male,Large,180,83,29,Medium,Low,2,Yes
Health Care,Male,Large,87,42,16,High,Medium,12,Yes
Health Care,Female,Medium,52,64,34,High,Medium,20,No
Health Care,Male,Medium,35,52,23,High,Low,10,Yes
Health Care,Male,Medium,22,21,6,Medium,Medium,5,Yes
Health Care,Female,Large,50,32,13,Low,High,8,No
Hospitality,Female,Small,102,311,178,High,High,9,No
Hospitality,Male,Large,144,32,19,High,Low,25,Yes
Health Care,Male,Small,26,39,8,High,High,21,Yes
Banking,Male,Large,39,8,1,Low,High,16,No
Hospitality,Male,Medium,203,205,112,High,High,6,No
Hospitality,Male,Small,114,172,64,High,Low,5,Yes
Banking,Female,Small,41,12,3,Medium,Medium,16,Yes
Hospitality,Male,Small,26,151,50,Low,High,7,No
Banking,Male,Medium,18,8,1,Low,High,6,No
Banking,Male,Large,63,20,3,Medium,High,14,Yes
Health Care,Male,Small,34,54,14,Low,High,21,Yes
Health Care,Male,Medium,148,37,11,Medium,High,25,Yes
Banking,Male,Medium,16,10,1,Medium,Medium,18,No
Banking,Male,Small,28,19,2,Low,Medium,18,Yes
Banking,Female,Small,49,17,3,High,Medium,23,No
Health Care,Male,Small,37,21,10,High,Medium,23,Yes
Hospitality,Male,Large,193,54,22,Low,High,18,Yes
Hospitality,Female,Medium,391,276,164,High,Medium,6,Yes
Health Care,Female,Large,80,45,26,High,High,2,Yes
Hospitality,Female,Large,91,23,9,High,High,22,Yes
Hospitality,Female,Large,179,69,39,Medium,High,5,Yes
Health Care,Male,Large,36,32,17,Medium,Medium,7,Yes
Banking,Male,Large,44,13,1,High,Medium,7,No
Hospitality,Male,Large,168,60,34,High,Medium,14,Yes
Banking,Female,Small,48,18,4,High,Low,5,Yes
Health Care,Male,Medium,75,31,12,Low,Low,22,Yes
Banking,Male,Large,10,16,2,Medium,Medium,12,No
Banking,Male,Small,16,12,3,High,High,6,No
Health Care,Female,Large,55,37,13,Medium,Low,24,Yes
Banking,Female,Small,25,14,2,High,Medium,4,Yes
Health Care,Male,Small,26,37,7,High,Low,16,No
Health Care,Male,Large,85,54,26,Low,Low,18,No
Health Care,Male,Medium,20,16,8,High,High,19,Yes
Health Care,Male,Medium,91,65,31,Low,High,24,Yes
Hospitality,Male,Small,110,294,164,High,High,3,No
Banking,Male,Large,49,21,2,Medium,Low,2,Yes
Health Care,Male,Small,28,59,22,Medium,Medium,6,No
Hospitality,Male,Large,119,54,18,Medium,High,22,Yes
Health Care,Female,Medium,46,20,5,High,High,8,No
Banking,Male,Small,45,18,4,Low,Medium,6,Yes
Banking,Female,Small,28,11,1,Low,Low,19,Yes
Hospitality,Male,Large,108,87,30,Low,Medium,24,Yes
Banking,Male,Large,59,16,1,High,High,24,No
Banking,Female,Medium,17,13,3,Low,High,1,Yes
Health Care,Female,Small,25,48,16,High,Medium,14,Yes
Health Care,Male,Medium,62,55,26,Medium,High,15,No
Health Care,Female,Small,35,25,12,High,Medium,9,Yes
Health Care,Female,Small,31,49,18,Medium,Medium,16,Yes
Banking,Female,Medium,13,7,1,High,High,4,Yes
Banking,Male,Large,71,22,4,Medium,Medium,19,Yes
Hospitality,Male,Large,100,69,34,Low,Low,17,Yes
Health Care,Female,Large,71,38,22,Medium,High,12,Yes
Hospitality,Male,Medium,98,174,112,Medium,High,2,Yes
Hospitality,Male,Large,177,48,18,Low,High,13,Yes
Health Care,Male,Medium,47,39,17,High,Low,1,Yes
Banking,Male,Small,31,20,3,Medium,High,19,No
Hospitality,Male,Large,131,55,16,High,High,13,Yes
Hospitality,Male,Large,180,60,21,Low,Medium,20,No
Banking,Male,Large,39,15,1,Low,High,4,Yes
Health Care,Male,Medium,16,31,13,Low,Low,5,Yes
Hospitality,Male,Small,60,159,75,High,High,13,Yes
Hospitality,Male,Large,97,26,10,High,Low,1,Yes
Banking,Male,Medium,25,21,3,Medium,Low,7,Yes
Hospitality,Male,Medium,379,85,34,Low,Medium,1,No
Health Care,Male,Medium,83,51,19,High,Low,20,Yes
Hospitality,Male,Small,37,152,57,Medium,Low,20,Yes
Banking,Male,Small,22,20,4,Medium,High,8,Yes
Health Care,Male,Large,71,34,20,Low,High,7,Yes
Hospitality,Female,Medium,371,225,71,Medium,Low,15,Yes
Banking,Female,Large,54,8,0,Medium,Medium,23,No
Hospitality,Male,Small,29,280,90,High,High,12,Yes
Banking,Male,Medium,11,22,3,Medium,High,7,Yes
Hospitality,Male,Medium,197,270,163,Medium,High,2,Yes
Banking,Male,Small,33,15,2,Medium,High,12,Yes
Hospitality,Male,Small,115,184,81,Low,High,15,Yes
Banking,Male,Medium,20,17,3,Low,High,14,Yes
Hospitality,Male,Large,103,25,10,High,High,3,Yes
Health Care,Female,Small,26,60,12,Low,High,21,No
Hospitality,Female,Medium,86,221,77,High,Low,10,Yes
Banking,Male,Small,21,14,2,High,Medium,23,No
Banking,Male,Medium,16,7,0,Medium,Medium,3,No
Hospitality,Male,Small,36,296,88,High,High,17,Yes
Hospitality,Female,Small,67,146,70,Low,Medium,20,Yes
Health Care,Male,Medium,110,31,15,Medium,High,16,Yes
Hospitality,Male,Large,125,20,7,High,High,25,No
Banking,Male,Medium,16,10,2,High,Low,11,No
Hospitality,Male,Medium,166,125,63,Medium,Low,20,Yes
Health Care,Female,Large,83,37,16,High,Low,9,Yes
Health Care,Female,Small,30,16,4,Medium,Low,14,Yes
Banking,Female,Medium,21,11,2,Low,Medium,4,No
Banking,Male,Small,19,18,2,Low,High,6,Yes
Hospitality,Female,Large,155,32,16,Low,High,4,Yes
Banking,Female,Medium,22,10,1,Low,Medium,15,Yes
Health Care,Male,Large,44,52,21,Low,High,5,No
Banking,Male,Large,66,20,2,Medium,Medium,16,Yes
Health Care,Male,Large,39,53,22,Medium,Low,19,No
Hospitality,Female,Small,32,200,85,Medium,Low,4,Yes
Health Care,Male,Small,31,31,11,High,High,1,Yes
Banking,Male,Medium,25,5,0,High,Low,3,Yes
Hospitality,Male,Medium,174,103,58,Medium,Medium,5,Yes
Hospitality,Female,Medium,367,11,5,High,Medium,15,Yes
Health Care,Male,Large,90,33,16,High,High,25,No
Banking,Male,Medium,20,11,1,High,Medium,22,No
Health Care,Female,Small,30,48,15,Low,Medium,23,Yes
Banking,Female,Large,78,8,0,High,High,3,No
Health Care,Female,Large,84,41,16,High,High,8,No
Health Care,Male,Medium,142,60,26,Low,Medium,10,No
Health Care,Female,Large,47,51,20,High,Medium,3,Yes
Banking,Male,Medium,18,20,2,Low,High,19,No
Banking,Female,Large,79,21,3,High,High,3,No
Health Care,Male,Small,38,27,9,Medium,High,8,Yes
Health Care,Male,Medium,139,22,7,Low,High,5,No
Banking,Female,Medium,25,12,2,High,High,5,No
Banking,Female,Medium,15,12,2,Low,Low,18,No
Banking,Male,Medium,16,21,3,Medium,Low,7,No
Hospitality,Male,Small,64,211,91,Low,High,3,Yes
Hospitality,Male,Large,86,53,20,Low,High,1,Yes
Hospitality,Male,Medium,437,168,66,Low,Medium,22,Yes
Health Care,Male,Large,80,49,24,Low,Low,13,Yes
Hospitality,Male,Small,56,280,103,Medium,Medium,1,Yes
Health Care,Male,Large,79,29,10,Medium,High,20,No
Banking,Male,Large,37,20,2,Low,High,1,No
Banking,Male,Medium,19,25,6,Low,Low,21,No
Hospitality,Female,Medium,438,84,51,High,High,14,Yes
Banking,Male,Large,13,17,2,Medium,Low,14,No
Health Care,Male,Medium,53,22,8,High,Medium,21,Yes
Banking,Male,Small,27,13,1,Medium,High,17,No
Banking,Male,Small,42,18,2,Low,Low,2,No
Hospitality,Female,Small,91,285,126,Low,Medium,2,Yes
Banking,Male,Large,77,11,1,Medium,Medium,5,Yes
Banking,Male,Small,39,9,1,Medium,High,7,Yes
Hospitality,Male,Small,111,206,100,Low,Medium,22,Yes
Health Care,Female,Small,32,59,20,Medium,Medium,11,Yes
Health Care,Male,Medium,13,31,13,Medium,Low,10,No
Banking,Female,Medium,19,10,2,Medium,Medium,12,Yes
Health Care,Female,Small,32,46,18,Medium,Medium,6,Yes
Hospitality,Female,Medium,307,47,25,Medium,Low,22,Yes
Banking,Male,Small,37,17,4,Low,High,20,Yes
Banking,Male,Large,16,19,3,High,Medium,13,No
Banking,Male,Medium,23,20,4,Medium,Medium,10,Yes
Banking,Female,Medium,25,5,1,High,High,24,No
Banking,Male,Large,46,17,2,High,Medium,23,No
Health Care,Female,Large,68,43,24,Medium,Medium,14,Yes
Health Care,Female,Medium,53,44,17,Medium,Medium,9,Yes
Hospitality,Male,Large,170,79,42,Medium,Low,21,Yes
Hospitality,Male,Large,134,50,25,Medium,High,18,No
Hospitality,Male,Large,147,49,22,Low,Medium,10,No
Hospitality,Female,Large,116,40,18,High,Low,24,Yes
Hospitality,Male,Large,214,65,35,Low,Medium,23,Yes
Banking,Male,Small,42,13,2,High,High,22,Yes
Health Care,Male,Small,34,60,23,High,Medium,8,Yes
Banking,Male,Small,33,17,3,Low,Low,8,No
Health Care,Male,Small,25,56,25,High,Medium,20,Yes
Health Care,Male,Medium,73,54,18,High,High,1,Yes
Hospitality,Male,Small,59,259,104,High,Medium,22,No
Hospitality,Male,Large,87,76,31,Medium,Low,18,No
Health Care,Male,Large,77,31,9,Low,Medium,15,Yes
Banking,Male,Large,23,22,3,High,Medium,4,Yes
Banking,Male,Medium,20,17,2,High,High,21,No
Health Care,Male,Medium,112,44,12,High,High,5,Yes
Banking,Male,Large,70,22,4,Low,Low,11,No
Banking,Male,Medium,25,16,2,High,High,6,Yes
Hospitality,Male,Medium,320,35,14,Low,High,25,Yes
Health Care,Female,Large,54,55,28,Medium,High,19,Yes
Hospitality,Female,Medium,255,118,65,High,High,25,Yes
Banking,Male,Medium,14,20,4,Low,High,12,No
Banking,Male,Large,74,14,2,Low,Low,6,Yes
Hospitality,Male,Large,136,33,9,High,Low,11,Yes
Hospitality,Female,Medium,161,203,96,Medium,Medium,4,Yes
Banking,Female,Large,49,9,1,Low,High,21,No
Health Care,Male,Medium,73,38,15,Low,Medium,9,Yes
Banking,Female,Small,16,10,2,Medium,Medium,7,Yes
Hospitality,Female,Large,98,75,41,Medium,Low,1,Yes
Health Care,Male,Medium,73,53,13,Low,Low,11,Yes
Banking,Male,Small,35,12,2,Low,Low,5,No
Hospitality,Male,Large,183,57,25,Medium,High,1,Yes
Health Care,Male,Small,35,45,19,High,High,25,Yes
Banking,Male,Small,26,19,4,Low,Low,14,Yes
Health Care,Male,Small,25,15,6,High,Low,13,Yes
Banking,Male,Small,45,20,2,High,High,24,Yes
Health Care,Male,Small,35,23,6,Medium,Low,2,Yes
Health Care,Male,Small,33,24,5,High,Low,5,Yes
Banking,Female,Medium,18,10,1,High,Low,1,No
Banking,Male,Large,80,11,1,High,Low,18,No
Hospitality,Male,Large,213,56,33,Medium,Medium,2,Yes
Health Care,Male,Small,27,17,7,Medium,High,23,No
Hospitality,Male,Large,98,63,27,Medium,High,16,Yes
Health Care,Male,Large,77,50,16,High,Low,11,No
Health Care,Female,Medium,114,46,12,High,Low,1,No
Health Care,Female,Small,30,46,19,Medium,High,12,No
Health Care,Male,Large,45,26,8,Medium,High,18,No
Banking,Female,Large,53,9,1,High,High,20,No
Hospitality,Male,Large,134,32,9,Low,High,23,Yes
Health Care,Female,Small,39,47,19,Low,High,20,Yes
Banking,Male,Large,28,21,2,Low,High,5,No
Hospitality,Male,Large,168,20,11,Medium,Low,7,No
Health Care,Male,Medium,95,17,8,Medium,Medium,23,Yes
Banking,Female,Medium,14,5,1,Medium,Low,1,Yes
Hospitality,Male,Medium,91,77,39,Medium,High,4,No
Health Care,Female,Medium,96,19,8,Low,High,25,Yes
Banking,Male,Large,13,20,3,Medium,Medium,6,No
Hospitality,Female,Large,114,77,28,High,Low,25,Yes
Banking,Male,Large,49,17,3,High,Medium,14,No
Health Care,Male,Small,35,52,23,Low,High,16,Yes
Hospitality,Female,Large,210,35,13,Low,Low,5,Yes
Health Care,Female,Small,32,15,3,Medium,Low,10,Yes
Hospitality,Female,Medium,118,310,103,Medium,High,21,Yes
Banking,Male,Medium,12,12,1,Low,High,17,No
Health Care,Male,Medium,99,59,23,Medium,Low,20,Yes
Health Care,Female,Small,33,28,7,Medium,Medium,16,Yes
Banking,Male,Large,72,18,3,Medium,Low,18,No
Hospitality,Male,Small,54,291,140,High,Low,25,Yes
Banking,Male,Large,56,14,2,Medium,Medium,15,Yes
Banking,Male,Small,44,12,2,Low,Low,2,No
Banking,Male,Medium,12,16,3,Low,High,24,Yes
Health Care,Male,Small,31,54,12,Low,Medium,1,Yes
Health Care,Male,Large,86,26,10,High,Medium,1,Yes
Banking,Female,Medium,25,20,3,Medium,Medium,13,Yes
Health Care,Male,Large,88,53,18,High,Medium,16,No
Hospitality,Male,Medium,105,203,68,Low,High,14,Yes
Health Care,Female,Small,38,58,25,Low,Medium,22,Yes
Health Care,Male,Small,25,49,10,Medium,High,8,No
Hospitality,Female,Medium,58,67,42,High,Low,13,Yes
Health Care,Female,Medium,131,62,31,Low,Low,1,Yes
Health Care,Male,Large,61,47,21,Medium,Low,12,No
Banking,Male,Small,31,18,4,High,Low,21,No
Banking,Male,Small,15,11,2,High,Low,3,Yes
Health Care,Male,Small,38,45,12,Low,Low,2,Yes
Health Care,Male,Small,26,22,10,Low,High,7,Yes
Hospitality,Male,Medium,342,247,81,Medium,High,11,Yes
Banking,Female,Large,46,15,1,High,Low,4,No
Banking,Female,Large,35,22,2,Low,Medium,11,Yes
Health Care,Female,Large,54,53,24,High,High,18,Yes
Health Care,Female,Small,26,28,9,Medium,High,24,Yes
Health Care,Male,Small,33,17,7,Medium,Medium,24,No
Hospitality,Male,Medium,361,259,163,Low,Low,23,Yes
Banking,Male,Medium,21,18,2,High,Medium,13,Yes
Banking,Female,Medium,17,14,1,Low,Medium,22,No
Health Care,Male,Medium,140,42,15,Medium,Low,25,No
Banking,Male,Small,41,8,1,Low,High,11,Yes
Hospitality,Male,Large,115,28,15,Medium,Low,9,No
Health Care,Male,Large,64,42,14,High,High,2,Yes
Hospitality,Male,Small,97,292,145,Low,Medium,6,Yes
Health Care,Female,Medium,21,48,24,High,Medium,24,No
Banking,Male,Medium,23,14,2,Medium,Low,13,Yes
Hospitality,Male,Large,106,66,20,High,High,9,Yes
Hospitality,Female,Large,194,82,35,Medium,Medium,3,Yes
Hospitality,Female,Small,41,137,73,High,Low,11,Yes
Banking,Male,Small,29,13,2,High,High,17,No
Health Care,Female,Small,30,30,14,Low,Low,17,No
Banking,Male,Large,17,14,1,High,High,15,Yes
Health Care,Female,Medium,23,56,24,Low,Low,11,Yes
Health Care,Female,Medium,34,62,26,Low,Low,6,No
Health Care,Female,Medium,52,55,25,High,Low,25,Yes
Banking,Male,Medium,12,25,2,High,High,1,No
Banking,Male,Medium,10,21,2,High,Low,22,No
Banking,Male,Large,16,19,3,High,High,20,No
Health Care,Male,Small,38,36,8,High,Low,12,Yes
Health Care,Male,Medium,82,47,22,High,High,5,No
Banking,Male,Small,15,12,2,Medium,High,10,Yes
Health Care,Female,Large,79,37,19,Low,Low,22,No
Health Care,Female,Small,29,36,12,Medium,High,5,Yes
Hospitality,Male,Medium,89,111,38,High,High,25,Yes
Health Care,Male,Large,85,38,17,Low,Low,7,Yes
Banking,Male,Small,39,8,1,High,Medium,1,Yes
Health Care,Female,Small,29,17,5,High,Low,1,Yes
Banking,Female,Medium,10,14,2,High,High,12,No
Banking,Female,Medium,13,16,3,Low,Low,7,Yes
Banking,Male,Large,14,11,1,Low,Medium,10,No
Hospitality,Male,Large,163,65,35,High,High,24,Yes
Health Care,Male,Small,40,44,9,Low,Medium,14,No
Banking,Male,Large,26,8,1,Medium,Low,3,No
Banking,Male,Small,36,8,2,Low,Medium,14,Yes
Banking,Male,Small,36,14,4,High,Low,8,No
Health Care,Male,Small,27,59,23,High,Low,21,Yes
Hospitality,Male,Large,92,83,24,Medium,Medium,25,Yes
Health Care,Male,Large,68,47,17,High,Low,25,Yes
Hospitality,Male,Medium,379,325,121,High,Medium,12,Yes
Banking,Female,Small,33,20,5,High,Medium,12,Yes
Banking,Male,Small,42,9,0,Low,Low,22,No
Banking,Male,Large,54,10,1,High,Medium,5,No
Health Care,Male,Small,28,57,26,Low,High,4,Yes
Banking,Female,Medium,25,20,2,Low,High,16,No
Banking,Female,Medium,18,6,0,High,High,13,No
Banking,Female,Large,56,13,1,Low,Medium,6,No
Banking,Male,Medium,14,18,4,Medium,Medium,9,Yes
Health Care,Male,Medium,95,37,14,Medium,High,7,No
Banking,Female,Small,29,8,2,High,Low,16,Yes
Hospitality,Male,Medium,339,298,121,Medium,Medium,2,Yes
Hospitality,Male,Small,120,150,81,High,High,5,Yes
Banking,Male,Medium,12,13,2,Medium,Low,19,No
Hospitality,Male,Medium,67,71,26,High,High,17,Yes
Hospitality,Male,Small,129,246,89,Low,Medium,4,Yes
Health Care,Male,Medium,92,25,13,Medium,Medium,12,Yes
Hospitality,Male,Small,31,275,91,Low,Low,10,Yes
Banking,Male,Small,16,16,3,High,High,9,Yes
Banking,Female,Small,26,19,2,Medium,Low,6,No
Hospitality,Male,Small,46,35,11,Medium,Medium,14,Yes
Hospitality,Male,Small,100,157,70,High,High,11,Yes
Hospitality,Male,Medium,258,210,79,High,Low,22,Yes
Banking,Female,Small,21,12,2,Low,Low,5,No
Health Care,Male,Small,39,46,11,Medium,Medium,12,Yes
Hospitality,Female,Large,165,88,34,High,Medium,3,Yes
Hospitality,Female,Small,37,172,86,Medium,High,12,Yes
Banking,Male,Small,30,8,1,High,Low,17,No
Banking,Male,Large,41,15,2,Medium,High,23,Yes
Health Care,Female,Medium,96,38,16,Medium,Medium,18,Yes
Hospitality,Male,Medium,19,35,22,Medium,High,21,Yes
Health Care,Male,Medium,110,63,33,Medium,High,4,No
Health Care,Male,Large,84,47,23,Medium,Medium,25,Yes
Health Care,Male,Large,69,46,15,Medium,High,22,Yes
Hospitality,Female,Medium,294,268,105,Medium,High,14,No
Hospitality,Male,Small,64,60,23,High,Medium,23,Yes
Health Care,Male,Small,29,37,11,Low,High,13,Yes
Banking,Female,Medium,25,7,0,Low,High,22,No
Banking,Male,Large,65,19,2,Medium,High,24,No
Banking,Female,Small,33,10,2,High,High,1,No
Health Care,Male,Medium,110,16,8,Medium,High,5,No
Hospitality,Male,Medium,177,56,22,High,High,1,Yes
Banking,Female,Medium,13,22,3,Low,Medium,21,Yes
Banking,Female,Large,15,13,1,High,Medium,7,Yes
Hospitality,Female,Large,84,86,32,Medium,Medium,3,Yes
Hospitality,Female,Medium,181,178,58,Medium,High,14,Yes
Hospitality,Female,Large,222,21,8,Medium,High,2,Yes
Hospitality,Male,Large,144,34,19,Low,Low,10,Yes
Banking,Female,Large,28,16,2,High,Low,2,No
Banking,Male,Small,50,19,5,High,Low,15,No
Health Care,Male,Small,39,58,23,Medium,Low,12,Yes
Hospitality,Male,Medium,162,302,195,Low,Low,8,Yes
Banking,Female,Large,22,12,1,Low,Medium,3,No
Health Care,Female,Medium,49,36,13,Low,Low,7,No
Hospitality,Male,Small,54,122,45,Medium,Low,10,Yes
Hospitality,Female,Small,130,263,114,High,Medium,12,Yes
Health Care,Female,Medium,106,59,16,Medium,Low,21,Yes
Banking,Female,Large,62,14,1,Low,Medium,10,No
Hospitality,Male,Medium,401,129,53,Medium,High,20,No
Banking,Female,Small,30,10,2,Medium,Low,8,Yes
Banking,Male,Medium,18,22,2,Low,High,16,No
Banking,Male,Small,50,14,2,Medium,Medium,12,No
Banking,Female,Small,43,13,1,Medium,Low,20,Yes
Hospitality,Female,Medium,83,126,49,Low,High,12,Yes
Hospitality,Male,Medium,98,31,12,Medium,Low,15,Yes
Banking,Male,Medium,11,14,3,Medium,High,14,No
Health Care,Male,Small,30,20,9,Low,High,4,No
Banking,Male,Large,38,13,1,High,Medium,22,Yes
Hospitality,Female,Large,191,69,40,Medium,Low,14,Yes
Hospitality,Male,Small,112,179,75,Low,Low,18,Yes
Hospitality,Male,Large,83,43,22,Medium,Low,2,No
Health Care,Male,Medium,141,59,18,Medium,Medium,25,Yes
Banking,Female,Medium,14,24,5,Low,High,2,No
Health Care,Male,Large,88,31,14,Low,High,2,Yes
Health Care,Male,Medium,85,21,11,Low,Low,9,Yes
Health Care,Male,Medium,88,25,12,Medium,Low,1,Yes
Health Care,Female,Large,57,27,8,Medium,Medium,4,Yes
Hospitality,Female,Small,44,300,137,Low,High,14,Yes
Health Care,Male,Small,39,24,8,High,High,12,Yes
Hospitality,Male,Medium,165,294,147,Low,High,3,Yes
Hospitality,Male,Medium,261,95,59,High,Medium,22,Yes
Hospitality,Female,Medium,326,42,24,High,High,18,Yes
Banking,Female,Medium,11,23,3,Medium,High,3,Yes
Health Care,Male,Small,40,52,25,Low,High,22,Yes
Health Care,Male,Small,25,53,13,Low,Low,21,No
Hospitality,Male,Small,81,283,107,High,High,19,Yes
Hospitality,Female,Small,116,78,27,High,High,12,Yes
Health Care,Male,Small,38,34,10,High,Medium,11,Yes
Banking,Male,Small,20,15,3,High,Medium,16,No
Hospitality,Male,Medium,282,210,85,Medium,Medium,8,Yes
Hospitality,Male,Large,218,89,43,High,High,9,Yes
Hospitality,Male,Small,92,151,70,Low,High,16,Yes
Health Care,Female,Large,66,34,10,Medium,Low,15,No
Health Care,Female,Medium,107,41,11,Medium,Low,14,No
Hospitality,Female,Large,164,59,23,Low,Low,11,No
Hospitality,Female,Small,60,189,110,Low,High,18,Yes
Health Care,Female,Large,64,45,26,Low,High,13,No
Health Care,Male,Small,38,18,6,Medium,Medium,12,Yes
Hospitality,Male,Medium,195,264,100,High,High,25,Yes
Health Care,Male,Large,82,47,19,Low,Medium,19,Yes
Hospitality,Male,Large,198,74,35,High,Low,9,No
Hospitality,Female,Small,94,191,95,Medium,Medium,7,Yes
Health Care,Male,Large,63,42,22,High,Medium,19,Yes
Health Care,Female,Small,39,29,11,Low,Low,3,No
Banking,Male,Small,41,11,2,High,Medium,22,No
Health Care,Male,Medium,99,37,10,Low,Medium,2,No
Health Care,Male,Small,35,29,13,High,Low,18,Yes
Hospitality,Male,Small,63,198,63,Medium,Low,11,Yes
Banking,Male,Large,59,11,2,High,Low,9,Yes
Hospitality,Female,Medium,244,130,77,Medium,High,6,Yes
Banking,Male,Medium,21,10,1,High,High,13,No
Banking,Male,Small,34,17,1,Low,High,20,No
Banking,Female,Medium,12,15,2,High,Low,20,Yes
Hospitality,Male,Small,115,132,49,High,Medium,12,Yes
